========================================
         BYBIT OHLC DATA
========================================
Symbol     : 1000BONKUSDT
Category   : linear
Timeframe  : 5m
Total Data : 35136 candle
Dari       : 2025-06-01 00:00:00 UTC
Sampai     : 2025-09-30 23:55:00 UTC
Generated  : 2026-05-15 05:36:52 UTC
========================================

Waktu (UTC)              | Open          High          Low           Close         Volume          
2025-07-09 07:35:00      | 0.021798      0.021808      0.021684      0.021705      16451700.0000   
2025-07-09 07:40:00      | 0.021705      0.021726      0.021568      0.021656      68078200.0000   
2025-07-09 07:45:00      | 0.021656      0.021698      0.021640      0.021644      9122900.0000    
2025-07-09 07:50:00      | 0.021644      0.021688      0.021608      0.021622      13378600.0000   
2025-07-09 07:55:00      | 0.021622      0.021765      0.021616      0.021691      31089600.0000   
2025-07-09 08:00:00      | 0.021691      0.021745      0.021640      0.021667      8760000.0000    
2025-07-09 08:05:00      | 0.021667      0.021679      0.021574      0.021607      25325600.0000   
2025-07-09 08:10:00      | 0.021607      0.021655      0.021573      0.021652      13470300.0000   
2025-07-09 08:15:00      | 0.021652      0.021694      0.021593      0.021684      14967000.0000   
2025-07-09 08:20:00      | 0.021684      0.021760      0.021646      0.021708      15894400.0000   
2025-07-09 08:25:00      | 0.021708      0.021799      0.021689      0.021722      37006600.0000   
2025-07-09 08:30:00      | 0.021722      0.021846      0.021716      0.021834      13059100.0000   
2025-07-09 08:35:00      | 0.021834      0.021859      0.021776      0.021819      11343400.0000   
2025-07-09 08:40:00      | 0.021819      0.021844      0.021665      0.021720      39441400.0000   
2025-07-09 08:45:00      | 0.021720      0.021720      0.021580      0.021615      41315500.0000   
2025-07-09 08:50:00      | 0.021615      0.021633      0.021507      0.021559      70225300.0000   
2025-07-09 08:55:00      | 0.021559      0.021641      0.021557      0.021628      8088200.0000    
2025-07-09 09:00:00      | 0.021628      0.021688      0.021566      0.021580      13045100.0000   
2025-07-09 09:05:00      | 0.021580      0.021591      0.021513      0.021557      25068600.0000   
2025-07-09 09:10:00      | 0.021557      0.021598      0.021536      0.021554      10570100.0000   
2025-07-09 09:15:00      | 0.021554      0.021644      0.021547      0.021619      21627800.0000   
2025-07-09 09:20:00      | 0.021619      0.021646      0.021571      0.021574      8471000.0000    
2025-07-09 09:25:00      | 0.021574      0.021603      0.021503      0.021526      10472300.0000   
2025-07-09 09:30:00      | 0.021526      0.021554      0.021479      0.021507      20308800.0000   
2025-07-09 09:35:00      | 0.021507      0.021540      0.021485      0.021502      8979700.0000    
2025-07-09 09:40:00      | 0.021502      0.021703      0.021487      0.021640      44326100.0000   
2025-07-09 09:45:00      | 0.021640      0.021647      0.021575      0.021593      8538600.0000    
2025-07-09 09:50:00      | 0.021593      0.021643      0.021557      0.021628      9114400.0000    
2025-07-09 09:55:00      | 0.021628      0.021643      0.021590      0.021602      4240800.0000    
2025-07-09 10:00:00      | 0.021602      0.021604      0.021481      0.021520      14581300.0000   
2025-07-09 10:05:00      | 0.021520      0.021540      0.021457      0.021529      15465500.0000   
2025-07-09 10:10:00      | 0.021529      0.021592      0.021509      0.021541      14923300.0000   
2025-07-09 10:15:00      | 0.021541      0.021626      0.021537      0.021581      16268500.0000   
2025-07-09 10:20:00      | 0.021581      0.021656      0.021579      0.021605      14549700.0000   
2025-07-09 10:25:00      | 0.021605      0.021617      0.021570      0.021617      11812700.0000   
2025-07-09 10:30:00      | 0.021617      0.021680      0.021577      0.021621      41385300.0000   
2025-07-09 10:35:00      | 0.021621      0.021640      0.021577      0.021624      8690800.0000    
2025-07-09 10:40:00      | 0.021624      0.021639      0.021597      0.021627      10075000.0000   
2025-07-09 10:45:00      | 0.021627      0.021629      0.021576      0.021604      10836200.0000   
2025-07-09 10:50:00      | 0.021604      0.021604      0.021485      0.021516      25410200.0000   
2025-07-09 10:55:00      | 0.021516      0.021548      0.021436      0.021455      54614600.0000   
2025-07-09 11:00:00      | 0.021455      0.021462      0.021360      0.021391      67600700.0000   
2025-07-09 11:05:00      | 0.021391      0.021438      0.021300      0.021304      110541400.0000  
2025-07-09 11:10:00      | 0.021304      0.021326      0.021115      0.021145      171017200.0000  
2025-07-09 11:15:00      | 0.021145      0.021264      0.020967      0.021223      259235200.0000  
2025-07-09 11:20:00      | 0.021223      0.021224      0.020805      0.021034      223935500.0000  
2025-07-09 11:25:00      | 0.021034      0.021076      0.020926      0.020965      46494700.0000   
2025-07-09 11:30:00      | 0.020965      0.021189      0.020965      0.021133      123281700.0000  
2025-07-09 11:35:00      | 0.021133      0.021264      0.021108      0.021185      64638200.0000   
2025-07-09 11:40:00      | 0.021185      0.021222      0.021117      0.021161      50521300.0000   
2025-07-09 11:45:00      | 0.021161      0.021266      0.021135      0.021207      68161900.0000   
2025-07-09 11:50:00      | 0.021207      0.021232      0.021128      0.021160      43285600.0000   
2025-07-09 11:55:00      | 0.021160      0.021168      0.021015      0.021090      56218200.0000   
2025-07-09 12:00:00      | 0.021090      0.021136      0.020927      0.021014      90604900.0000   
2025-07-09 12:05:00      | 0.021014      0.021113      0.020968      0.021050      60182700.0000   
2025-07-09 12:10:00      | 0.021050      0.021256      0.021050      0.021233      93125100.0000   
2025-07-09 12:15:00      | 0.021233      0.021388      0.021164      0.021301      103932400.0000  
2025-07-09 12:20:00      | 0.021301      0.021473      0.021259      0.021408      66841600.0000   
2025-07-09 12:25:00      | 0.021408      0.021455      0.021339      0.021397      79472700.0000   
2025-07-09 12:30:00      | 0.021397      0.021415      0.021315      0.021378      56913900.0000   
2025-07-09 12:35:00      | 0.021378      0.021541      0.021378      0.021527      68546900.0000   
2025-07-09 12:40:00      | 0.021527      0.021527      0.021396      0.021438      29912000.0000   
2025-07-09 12:45:00      | 0.021438      0.021446      0.021284      0.021370      85822800.0000   
2025-07-09 12:50:00      | 0.021370      0.021442      0.021343      0.021374      37444800.0000   
2025-07-09 12:55:00      | 0.021374      0.021404      0.021266      0.021292      23262700.0000   
2025-07-09 13:00:00      | 0.021292      0.021414      0.021269      0.021334      38663600.0000   
2025-07-09 13:05:00      | 0.021334      0.021504      0.021326      0.021479      51634000.0000   
2025-07-09 13:10:00      | 0.021479      0.021499      0.021397      0.021444      47218900.0000   
2025-07-09 13:15:00      | 0.021444      0.021507      0.021390      0.021436      48877800.0000   
2025-07-09 13:20:00      | 0.021436      0.021441      0.021344      0.021380      33858600.0000   
2025-07-09 13:25:00      | 0.021380      0.021431      0.021354      0.021422      20135700.0000   
2025-07-09 13:30:00      | 0.021422      0.021527      0.021307      0.021452      49471600.0000   
2025-07-09 13:35:00      | 0.021452      0.021486      0.021400      0.021473      24187500.0000   
2025-07-09 13:40:00      | 0.021473      0.021478      0.021306      0.021395      42635700.0000   
2025-07-09 13:45:00      | 0.021395      0.021405      0.021286      0.021378      26745700.0000   
2025-07-09 13:50:00      | 0.021378      0.021378      0.021127      0.021173      122101500.0000  
2025-07-09 13:55:00      | 0.021173      0.021174      0.021033      0.021057      118992300.0000  
2025-07-09 14:00:00      | 0.021057      0.021102      0.020850      0.020911      194316200.0000  
2025-07-09 14:05:00      | 0.020911      0.021174      0.020787      0.020880      262887900.0000  
2025-07-09 14:10:00      | 0.020880      0.020925      0.020541      0.020676      292008700.0000  
2025-07-09 14:15:00      | 0.020676      0.020921      0.020594      0.020880      153117600.0000  
2025-07-09 14:20:00      | 0.020880      0.021033      0.020842      0.021029      77968200.0000   
2025-07-09 14:25:00      | 0.021029      0.021121      0.020817      0.020852      115859400.0000  
2025-07-09 14:30:00      | 0.020852      0.020857      0.020591      0.020683      216599100.0000  
2025-07-09 14:35:00      | 0.020683      0.020709      0.020212      0.020349      417718900.0000  
2025-07-09 14:40:00      | 0.020349      0.020476      0.020248      0.020467      144838700.0000  
2025-07-09 14:45:00      | 0.020467      0.020482      0.020328      0.020388      66120700.0000   
2025-07-09 14:50:00      | 0.020388      0.020491      0.020337      0.020386      57439700.0000   
2025-07-09 14:55:00      | 0.020386      0.020552      0.020343      0.020374      75520700.0000   
2025-07-09 15:00:00      | 0.020374      0.020610      0.020347      0.020522      119634700.0000  
2025-07-09 15:05:00      | 0.020522      0.020621      0.020427      0.020427      61246300.0000   
2025-07-09 15:10:00      | 0.020427      0.020451      0.020065      0.020113      203427900.0000  
2025-07-09 15:15:00      | 0.020113      0.020197      0.019940      0.020179      203179800.0000  
2025-07-09 15:20:00      | 0.020179      0.020305      0.020102      0.020242      70509200.0000   
2025-07-09 15:25:00      | 0.020242      0.020283      0.020146      0.020171      48478500.0000   
2025-07-09 15:30:00      | 0.020171      0.020184      0.020009      0.020061      45985800.0000   
2025-07-09 15:35:00      | 0.020061      0.020131      0.019950      0.020009      57073500.0000   
2025-07-09 15:40:00      | 0.020009      0.020118      0.019968      0.019982      54587100.0000   
2025-07-09 15:45:00      | 0.019982      0.020131      0.019975      0.019993      72609700.0000   
2025-07-09 15:50:00      | 0.019993      0.020037      0.019639      0.019878      254190400.0000  
2025-07-09 15:55:00      | 0.019878      0.020032      0.019844      0.019935      113142900.0000  
2025-07-09 16:00:00      | 0.019935      0.020033      0.019853      0.020026      112135100.0000  
2025-07-09 16:05:00      | 0.020026      0.020137      0.020016      0.020120      111327600.0000  
2025-07-09 16:10:00      | 0.020120      0.020241      0.020067      0.020192      105815200.0000  
2025-07-09 16:15:00      | 0.020192      0.020474      0.020149      0.020446      151074800.0000  
2025-07-09 16:20:00      | 0.020446      0.020490      0.020295      0.020388      84566400.0000   
2025-07-09 16:25:00      | 0.020388      0.020439      0.020307      0.020348      55502000.0000   
2025-07-09 16:30:00      | 0.020348      0.020462      0.020319      0.020438      80769300.0000   
2025-07-09 16:35:00      | 0.020438      0.020485      0.020308      0.020317      53762700.0000   
2025-07-09 16:40:00      | 0.020317      0.020343      0.020128      0.020198      104766200.0000  
2025-07-09 16:45:00      | 0.020198      0.020308      0.020172      0.020276      52907500.0000   
2025-07-09 16:50:00      | 0.020276      0.020322      0.020171      0.020198      70884000.0000   
2025-07-09 16:55:00      | 0.020198      0.020207      0.020071      0.020167      75314900.0000   
2025-07-09 17:00:00      | 0.020167      0.020190      0.020068      0.020136      43500300.0000   
2025-07-09 17:05:00      | 0.020136      0.020166      0.020054      0.020078      38615100.0000   
2025-07-09 17:10:00      | 0.020078      0.020204      0.020059      0.020166      49015300.0000   
2025-07-09 17:15:00      | 0.020166      0.020170      0.020000      0.020054      58069500.0000   
2025-07-09 17:20:00      | 0.020054      0.020187      0.020030      0.020089      63388300.0000   
2025-07-09 17:25:00      | 0.020089      0.020125      0.020014      0.020104      23404100.0000   
2025-07-09 17:30:00      | 0.020104      0.020177      0.019961      0.020039      70978500.0000   
2025-07-09 17:35:00      | 0.020039      0.020068      0.020009      0.020028      12450200.0000   
2025-07-09 17:40:00      | 0.020028      0.020225      0.020011      0.020174      60096400.0000   
2025-07-09 17:45:00      | 0.020174      0.020187      0.020027      0.020074      37277100.0000   
2025-07-09 17:50:00      | 0.020074      0.020148      0.020035      0.020057      16504800.0000   
2025-07-09 17:55:00      | 0.020057      0.020079      0.020018      0.020068      25016100.0000   
2025-07-09 18:00:00      | 0.020068      0.020149      0.020040      0.020126      31755300.0000   
2025-07-09 18:05:00      | 0.020126      0.020374      0.020051      0.020300      94861800.0000   
2025-07-09 18:10:00      | 0.020300      0.020396      0.020281      0.020361      121450900.0000  
2025-07-09 18:15:00      | 0.020361      0.020403      0.020252      0.020314      36199500.0000   
2025-07-09 18:20:00      | 0.020314      0.020388      0.020298      0.020352      29561200.0000   
2025-07-09 18:25:00      | 0.020352      0.020356      0.020181      0.020227      75418600.0000   
2025-07-09 18:30:00      | 0.020227      0.020310      0.020119      0.020296      60537200.0000   
2025-07-09 18:35:00      | 0.020296      0.020508      0.020296      0.020373      66552600.0000   
2025-07-09 18:40:00      | 0.020373      0.020378      0.020271      0.020288      19926000.0000   
2025-07-09 18:45:00      | 0.020288      0.020401      0.020273      0.020334      31296500.0000   
2025-07-09 18:50:00      | 0.020334      0.020477      0.020329      0.020421      18973900.0000   
2025-07-09 18:55:00      | 0.020421      0.020474      0.020393      0.020460      31661200.0000   
2025-07-09 19:00:00      | 0.020460      0.020510      0.020427      0.020488      35839000.0000   
2025-07-09 19:05:00      | 0.020488      0.020492      0.020426      0.020426      14258700.0000   
2025-07-09 19:10:00      | 0.020426      0.020461      0.020424      0.020441      7336100.0000    
2025-07-09 19:15:00      | 0.020441      0.020670      0.020430      0.020610      90038600.0000   
2025-07-09 19:20:00      | 0.020610      0.020739      0.020566      0.020691      70468500.0000   
2025-07-09 19:25:00      | 0.020691      0.020759      0.020673      0.020722      63800700.0000   
2025-07-09 19:30:00      | 0.020722      0.020755      0.020515      0.020598      62225600.0000   
2025-07-09 19:35:00      | 0.020598      0.020738      0.020543      0.020605      55708900.0000   
2025-07-09 19:40:00      | 0.020605      0.020717      0.020447      0.020554      124175400.0000  
2025-07-09 19:45:00      | 0.020554      0.020672      0.020504      0.020635      68609400.0000   
2025-07-09 19:50:00      | 0.020635      0.020831      0.020621      0.020788      100149700.0000  
2025-07-09 19:55:00      | 0.020788      0.020807      0.020625      0.020703      96288800.0000   
2025-07-09 20:00:00      | 0.020703      0.020740      0.020361      0.020521      171098600.0000  
2025-07-09 20:05:00      | 0.020521      0.020601      0.020449      0.020492      64642700.0000   
2025-07-09 20:10:00      | 0.020492      0.020569      0.020325      0.020554      120779300.0000  
2025-07-09 20:15:00      | 0.020554      0.020638      0.020482      0.020515      49658500.0000   
2025-07-09 20:20:00      | 0.020515      0.020570      0.020400      0.020432      52456700.0000   
2025-07-09 20:25:00      | 0.020432      0.020484      0.020368      0.020458      46279500.0000   
2025-07-09 20:30:00      | 0.020458      0.020464      0.020360      0.020463      41142500.0000   
2025-07-09 20:35:00      | 0.020463      0.020678      0.020463      0.020575      80090700.0000   
2025-07-09 20:40:00      | 0.020575      0.020708      0.020575      0.020708      33268500.0000   
2025-07-09 20:45:00      | 0.020708      0.020746      0.020660      0.020738      36267500.0000   
2025-07-09 20:50:00      | 0.020738      0.020777      0.020614      0.020669      65419000.0000   
2025-07-09 20:55:00      | 0.020669      0.020723      0.020636      0.020639      41971300.0000   
2025-07-09 21:00:00      | 0.020639      0.020824      0.020630      0.020805      53186700.0000   
2025-07-09 21:05:00      | 0.020805      0.020889      0.020793      0.020873      59551500.0000   
2025-07-09 21:10:00      | 0.020873      0.020898      0.020711      0.020773      33956900.0000   
2025-07-09 21:15:00      | 0.020773      0.020975      0.020757      0.020905      41145100.0000   
2025-07-09 21:20:00      | 0.020905      0.021250      0.020847      0.021091      159693800.0000  
2025-07-09 21:25:00      | 0.021091      0.021266      0.021071      0.021190      118494200.0000  
2025-07-09 21:30:00      | 0.021190      0.021217      0.021081      0.021086      59208700.0000   
2025-07-09 21:35:00      | 0.021086      0.021118      0.020934      0.021024      44916100.0000   
2025-07-09 21:40:00      | 0.021024      0.021060      0.020950      0.020988      37713300.0000   
2025-07-09 21:45:00      | 0.020988      0.021050      0.020948      0.020969      45832000.0000   
2025-07-09 21:50:00      | 0.020969      0.020980      0.020768      0.020837      66415300.0000   
2025-07-09 21:55:00      | 0.020837      0.020837      0.020700      0.020739      44413600.0000   
2025-07-09 22:00:00      | 0.020739      0.020920      0.020736      0.020873      32535400.0000   
2025-07-09 22:05:00      | 0.020873      0.020948      0.020805      0.020878      24137500.0000   
2025-07-09 22:10:00      | 0.020878      0.020904      0.020829      0.020883      22211600.0000   
2025-07-09 22:15:00      | 0.020883      0.020904      0.020846      0.020878      18043100.0000   
2025-07-09 22:20:00      | 0.020878      0.020878      0.020750      0.020755      18856800.0000   
2025-07-09 22:25:00      | 0.020755      0.020891      0.020751      0.020889      26169800.0000   
2025-07-09 22:30:00      | 0.020889      0.020936      0.020835      0.020916      25206900.0000   
2025-07-09 22:35:00      | 0.020916      0.020998      0.020892      0.020976      24858500.0000   
2025-07-09 22:40:00      | 0.020976      0.021012      0.020921      0.020983      29229900.0000   
2025-07-09 22:45:00      | 0.020983      0.021123      0.020957      0.021109      45497800.0000   
2025-07-09 22:50:00      | 0.021109      0.021113      0.020972      0.021011      21485200.0000   
2025-07-09 22:55:00      | 0.021011      0.021090      0.021010      0.021036      14559700.0000   
2025-07-09 23:00:00      | 0.021036      0.021048      0.020972      0.020981      10634500.0000   
2025-07-09 23:05:00      | 0.020981      0.021077      0.020971      0.021005      16469300.0000   
2025-07-09 23:10:00      | 0.021005      0.021011      0.020891      0.020911      21721000.0000   
2025-07-09 23:15:00      | 0.020911      0.020984      0.020910      0.020965      18973000.0000   
2025-07-09 23:20:00      | 0.020965      0.020987      0.020905      0.020979      8606100.0000    
2025-07-09 23:25:00      | 0.020979      0.021070      0.020935      0.020963      20228700.0000   
2025-07-09 23:30:00      | 0.020963      0.021036      0.020954      0.020955      16766000.0000   
2025-07-09 23:35:00      | 0.020955      0.021092      0.020946      0.021066      23199700.0000   
2025-07-09 23:40:00      | 0.021066      0.021084      0.020845      0.020901      71703900.0000   
2025-07-09 23:45:00      | 0.020901      0.020991      0.020893      0.020978      15975300.0000   
2025-07-09 23:50:00      | 0.020978      0.021049      0.020945      0.020992      20493700.0000   
2025-07-09 23:55:00      | 0.020992      0.021039      0.020988      0.021024      15958000.0000   
2025-07-10 00:00:00      | 0.021024      0.021035      0.020888      0.020912      29366000.0000   
2025-07-10 00:05:00      | 0.020912      0.021024      0.020828      0.020835      29372000.0000   
2025-07-10 00:10:00      | 0.020835      0.020862      0.020769      0.020784      25304400.0000   
2025-07-10 00:15:00      | 0.020784      0.020834      0.020753      0.020798      19026100.0000   
2025-07-10 00:20:00      | 0.020798      0.020810      0.020647      0.020696      53683900.0000   
2025-07-10 00:25:00      | 0.020696      0.020704      0.020596      0.020613      38931700.0000   
2025-07-10 00:30:00      | 0.020613      0.020646      0.020437      0.020576      103844800.0000  
2025-07-10 00:35:00      | 0.020576      0.020594      0.020471      0.020498      36126900.0000   
2025-07-10 00:40:00      | 0.020498      0.020545      0.020403      0.020508      45656700.0000   
2025-07-10 00:45:00      | 0.020508      0.020578      0.020505      0.020559      11813500.0000   
2025-07-10 00:50:00      | 0.020559      0.020590      0.020522      0.020532      29762200.0000   
2025-07-10 00:55:00      | 0.020532      0.020580      0.020521      0.020570      13532000.0000   
2025-07-10 01:00:00      | 0.020570      0.020663      0.020547      0.020655      33625200.0000   
2025-07-10 01:05:00      | 0.020655      0.020666      0.020543      0.020574      25090500.0000   
2025-07-10 01:10:00      | 0.020574      0.020674      0.020551      0.020670      19748000.0000   
2025-07-10 01:15:00      | 0.020670      0.020787      0.020640      0.020786      29922200.0000   
2025-07-10 01:20:00      | 0.020786      0.020797      0.020720      0.020765      16975100.0000   
2025-07-10 01:25:00      | 0.020765      0.020799      0.020705      0.020794      6095300.0000    
2025-07-10 01:30:00      | 0.020794      0.020826      0.020717      0.020748      24223500.0000   
2025-07-10 01:35:00      | 0.020748      0.020864      0.020723      0.020754      26862900.0000   
2025-07-10 01:40:00      | 0.020754      0.020761      0.020686      0.020710      5884600.0000    
2025-07-10 01:45:00      | 0.020710      0.020768      0.020692      0.020697      19991100.0000   
2025-07-10 01:50:00      | 0.020697      0.020762      0.020680      0.020717      30467000.0000   
2025-07-10 01:55:00      | 0.020717      0.020717      0.020643      0.020656      12308600.0000   
2025-07-10 02:00:00      | 0.020656      0.020726      0.020573      0.020704      26599600.0000   
2025-07-10 02:05:00      | 0.020704      0.020830      0.020685      0.020823      11698300.0000   
2025-07-10 02:10:00      | 0.020823      0.020973      0.020784      0.020881      54661600.0000   
2025-07-10 02:15:00      | 0.020881      0.020884      0.020729      0.020740      14361400.0000   
2025-07-10 02:20:00      | 0.020740      0.020859      0.020721      0.020765      36003100.0000   
2025-07-10 02:25:00      | 0.020765      0.020879      0.020764      0.020784      18068400.0000   
2025-07-10 02:30:00      | 0.020784      0.020890      0.020752      0.020753      17924400.0000   
2025-07-10 02:35:00      | 0.020753      0.020808      0.020719      0.020800      8437200.0000    
2025-07-10 02:40:00      | 0.020800      0.020857      0.020800      0.020849      4434800.0000    
2025-07-10 02:45:00      | 0.020849      0.021034      0.020840      0.021005      41517500.0000   
2025-07-10 02:50:00      | 0.021005      0.021016      0.020944      0.020971      14109300.0000   
2025-07-10 02:55:00      | 0.020971      0.021212      0.020963      0.021195      56713800.0000   
2025-07-10 03:00:00      | 0.021195      0.021528      0.021145      0.021175      186954700.0000  
2025-07-10 03:05:00      | 0.021175      0.021251      0.021050      0.021060      31071900.0000   
2025-07-10 03:10:00      | 0.021060      0.021066      0.020930      0.020931      48411100.0000   
2025-07-10 03:15:00      | 0.020931      0.021231      0.020931      0.021226      36351600.0000   
2025-07-10 03:20:00      | 0.021226      0.021226      0.020952      0.021020      52740000.0000   
2025-07-10 03:25:00      | 0.021020      0.021049      0.020950      0.021033      16200800.0000   
2025-07-10 03:30:00      | 0.021033      0.021207      0.020960      0.021180      57186700.0000   
2025-07-10 03:35:00      | 0.021180      0.021266      0.021144      0.021190      36581600.0000   
2025-07-10 03:40:00      | 0.021190      0.021360      0.021112      0.021338      31269600.0000   
2025-07-10 03:45:00      | 0.021338      0.021401      0.021250      0.021374      34000500.0000   
2025-07-10 03:50:00      | 0.021374      0.021466      0.021325      0.021425      31003000.0000   
2025-07-10 03:55:00      | 0.021425      0.021443      0.021344      0.021414      30475400.0000   
2025-07-10 04:00:00      | 0.021414      0.021710      0.021407      0.021502      92646500.0000   
2025-07-10 04:05:00      | 0.021502      0.021625      0.021420      0.021444      37459200.0000   
2025-07-10 04:10:00      | 0.021444      0.021644      0.021432      0.021612      41819300.0000   
2025-07-10 04:15:00      | 0.021612      0.021635      0.021399      0.021567      46289400.0000   
2025-07-10 04:20:00      | 0.021567      0.021712      0.021537      0.021663      50229700.0000   
2025-07-10 04:25:00      | 0.021663      0.021859      0.021582      0.021820      82986500.0000   
2025-07-10 04:30:00      | 0.021820      0.022268      0.021787      0.022224      245286900.0000  
2025-07-10 04:35:00      | 0.022224      0.022242      0.022056      0.022130      83757300.0000   
2025-07-10 04:40:00      | 0.022130      0.022576      0.022107      0.022406      154081400.0000  
2025-07-10 04:45:00      | 0.022406      0.022440      0.022247      0.022356      54243400.0000   
2025-07-10 04:50:00      | 0.022356      0.022374      0.022210      0.022244      40400100.0000   
2025-07-10 04:55:00      | 0.022244      0.022434      0.022230      0.022364      36701300.0000   
2025-07-10 05:00:00      | 0.022364      0.022547      0.022226      0.022547      81378300.0000   
2025-07-10 05:05:00      | 0.022547      0.022755      0.022481      0.022556      115482400.0000  
2025-07-10 05:10:00      | 0.022556      0.022659      0.022362      0.022395      59020800.0000   
2025-07-10 05:15:00      | 0.022395      0.022653      0.022391      0.022444      47549400.0000   
2025-07-10 05:20:00      | 0.022444      0.022527      0.022391      0.022401      39233400.0000   
2025-07-10 05:25:00      | 0.022401      0.022629      0.022399      0.022531      36584500.0000   
2025-07-10 05:30:00      | 0.022531      0.022577      0.022085      0.022217      194389800.0000  
2025-07-10 05:35:00      | 0.022217      0.022422      0.022217      0.022414      48254100.0000   
2025-07-10 05:40:00      | 0.022414      0.022506      0.022215      0.022291      40632900.0000   
2025-07-10 05:45:00      | 0.022291      0.022325      0.022142      0.022184      60624200.0000   
2025-07-10 05:50:00      | 0.022184      0.022287      0.022124      0.022220      40770500.0000   
2025-07-10 05:55:00      | 0.022220      0.022251      0.022059      0.022108      33615100.0000   
2025-07-10 06:00:00      | 0.022108      0.022194      0.022051      0.022191      34690000.0000   
2025-07-10 06:05:00      | 0.022191      0.022197      0.021617      0.021802      200921700.0000  
2025-07-10 06:10:00      | 0.021802      0.021909      0.021772      0.021856      73951700.0000   
2025-07-10 06:15:00      | 0.021856      0.021972      0.021845      0.021921      45186700.0000   
2025-07-10 06:20:00      | 0.021921      0.022002      0.021873      0.021970      26016300.0000   
2025-07-10 06:25:00      | 0.021970      0.022015      0.021938      0.021985      24544300.0000   
2025-07-10 06:30:00      | 0.021985      0.021985      0.021815      0.021874      16038500.0000   
2025-07-10 06:35:00      | 0.021874      0.021895      0.021744      0.021778      18733800.0000   
2025-07-10 06:40:00      | 0.021778      0.021828      0.021759      0.021789      20616200.0000   
2025-07-10 06:45:00      | 0.021789      0.021845      0.021744      0.021845      15243000.0000   
2025-07-10 06:50:00      | 0.021845      0.021904      0.021833      0.021871      17783800.0000   
2025-07-10 06:55:00      | 0.021871      0.021995      0.021830      0.021939      20811800.0000   
2025-07-10 07:00:00      | 0.021939      0.022147      0.021903      0.022118      48390600.0000   
2025-07-10 07:05:00      | 0.022118      0.022253      0.022068      0.022125      57696500.0000   
2025-07-10 07:10:00      | 0.022125      0.022136      0.021957      0.022053      25109300.0000   
2025-07-10 07:15:00      | 0.022053      0.022128      0.021890      0.021985      61872800.0000   
2025-07-10 07:20:00      | 0.021985      0.022005      0.021909      0.021956      28924800.0000   
2025-07-10 07:25:00      | 0.021956      0.022170      0.021919      0.022060      46592700.0000   
2025-07-10 07:30:00      | 0.022060      0.022143      0.021922      0.021953      41640400.0000   
2025-07-10 07:35:00      | 0.021953      0.021958      0.021831      0.021920      23647000.0000   
2025-07-10 07:40:00      | 0.021920      0.021952      0.021837      0.021849      23884900.0000   
2025-07-10 07:45:00      | 0.021849      0.021982      0.021831      0.021978      30563700.0000   
2025-07-10 07:50:00      | 0.021978      0.022038      0.021950      0.021999      25863200.0000   
2025-07-10 07:55:00      | 0.021999      0.022112      0.021998      0.022086      54385200.0000   
2025-07-10 08:00:00      | 0.022086      0.022167      0.022045      0.022097      37888800.0000   
2025-07-10 08:05:00      | 0.022097      0.022129      0.022000      0.022089      17382300.0000   
2025-07-10 08:10:00      | 0.022089      0.022134      0.022003      0.022121      23195500.0000   
2025-07-10 08:15:00      | 0.022121      0.022154      0.021944      0.021982      34400900.0000   
2025-07-10 08:20:00      | 0.021982      0.022108      0.021972      0.022089      27050300.0000   
2025-07-10 08:25:00      | 0.022089      0.022098      0.022005      0.022041      13993900.0000   
2025-07-10 08:30:00      | 0.022041      0.022404      0.022026      0.022338      98983900.0000   
2025-07-10 08:35:00      | 0.022338      0.022500      0.022303      0.022425      65222100.0000   
2025-07-10 08:40:00      | 0.022425      0.022552      0.022393      0.022510      48029000.0000   
2025-07-10 08:45:00      | 0.022510      0.022668      0.022480      0.022623      65938800.0000   
2025-07-10 08:50:00      | 0.022623      0.022627      0.022520      0.022538      26950400.0000   
2025-07-10 08:55:00      | 0.022538      0.022770      0.022522      0.022685      62689300.0000   
2025-07-10 09:00:00      | 0.022685      0.023133      0.022684      0.023015      291515800.0000  
2025-07-10 09:05:00      | 0.023015      0.023142      0.022649      0.022786      123874400.0000  
2025-07-10 09:10:00      | 0.022786      0.023028      0.022682      0.023012      67684800.0000   
2025-07-10 09:15:00      | 0.023012      0.023158      0.022948      0.023011      83064900.0000   
2025-07-10 09:20:00      | 0.023011      0.023078      0.022834      0.022894      56881400.0000   
2025-07-10 09:25:00      | 0.022894      0.022997      0.022686      0.022888      78222300.0000   
2025-07-10 09:30:00      | 0.022888      0.022951      0.022799      0.022866      27673900.0000   
2025-07-10 09:35:00      | 0.022866      0.022941      0.022732      0.022751      35180500.0000   
2025-07-10 09:40:00      | 0.022751      0.022872      0.022672      0.022818      40363600.0000   
2025-07-10 09:45:00      | 0.022818      0.022960      0.022786      0.022846      31889700.0000   
2025-07-10 09:50:00      | 0.022846      0.022879      0.022710      0.022751      49669200.0000   
2025-07-10 09:55:00      | 0.022751      0.022753      0.022493      0.022535      53406400.0000   
2025-07-10 10:00:00      | 0.022535      0.022645      0.022428      0.022469      65991600.0000   
2025-07-10 10:05:00      | 0.022469      0.022470      0.022326      0.022363      55358300.0000   
2025-07-10 10:10:00      | 0.022363      0.022388      0.022291      0.022317      33110800.0000   
2025-07-10 10:15:00      | 0.022317      0.022463      0.022317      0.022414      29669000.0000   
